Date,Language,Title,Quote,Reflection Text,Reference
2025-07-14,pt-BR,UM INGREDIENTE NUTRITIVO,"Onde a humildade antes significava uma alimentação forçada de 'aceitar a humilhação', agora começa a significar o ingrediente nutritivo que pode nos dar serenidade.","Com que frequência me concentro em meus problemas e frustrações? Quando estou tendo um 'bom dia', esses mesmos problemas diminuem de importância e minha preocupação com eles diminui. Não seria melhor se eu pudesse encontrar uma chave para destravar a 'mágica' dos meus 'dias bons' para usar nas aflições dos meus 'dias ruins'?","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 74"
2025-07-15,pt-BR,ORGULHO,"Por milhares de anos, temos exigido mais do que nossa cota de segurança, prestígio e romance. Quando parecíamos estar tendo sucesso, bebíamos para sonhar sonhos ainda maiores. Quando éramos frustrados, mesmo que em parte, bebíamos para o esquecimento. Nunca havia o suficiente do que pensávamos que queríamos.

Em todos esses esforços, muitos deles bem-intencionados, nosso obstáculo incapacitante foi a nossa falta de humildade. Faltou-nos a perspectiva para ver que a construção do caráter e os valores espirituais tinham que vir primeiro, e que as satisfações materiais não eram o propósito da vida.","Várias vezes me aproximei do Sétimo Passo, apenas para recuar e me reagrupar. Faltava algo e o impacto do Passo me escapava. O que eu havia negligenciado? Uma única palavra: lida, mas ignorada, a base de todos os Passos, de fato, de todo o programa de Alcoólicos Anônimos – essa palavra é 'humildemente'.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 71"
2025-07-16,pt-BR,UMA MEDIDA DE HUMILDADE,"Em todos os casos, a dor foi o preço de admissão a uma nova vida. Mas esse preço de admissão comprou mais do que esperávamos. Trouxe uma medida de humildade, que logo descobrimos ser uma curadora da dor.","Foi doloroso desistir de tentar controlar minha vida, mesmo que o sucesso me escapasse, e quando a vida ficava muito difícil, eu bebia para escapar. Aceitar a vida nos termos da vida será dominado através da humildade que experimento quando entrego minha vontade e minha vida aos cuidados de Deus, como O concebo. Com minha vida aos cuidados de Deus, o medo, a incerteza e a raiva não são mais minha resposta àquelas porções da vida que eu preferiria que não acontecessem comigo. A dor de viver através desses tempos será curada pelo conhecimento de que recebi a força espiritual para sobreviver.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 75"
2025-07-17,pt-BR,RENDIÇÃO E AUTOEXAME,"Minha estabilidade veio de tentar dar, não de exigir que eu recebesse.

Assim, acho que pode funcionar com a sobriedade emocional. Se examinarmos cada perturbação que temos, grande ou pequena, encontraremos na raiz dela alguma dependência doentia e sua consequente exigência doentia. Deixemos, com a ajuda de Deus, render continuamente essas exigências incapacitantes. Então poderemos ser libertos para viver e amar; poderemos então praticar o Décimo Segundo Passo em nós mesmos e nos outros para a sobriedade emocional.","Anos de dependência do álcool como um alterador de humor químico me privaram da capacidade de interagir emocionalmente com meus semelhantes. Eu achava que tinha que ser autossuficiente, autoconfiante e automotivado em um mundo de pessoas não confiáveis. Finalmente perdi meu autorrespeito e fiquei com a dependência, sem qualquer capacidade de confiar em mim mesmo ou de acreditar em qualquer coisa. A rendição e o autoexame enquanto compartilhava com os recém-chegados me ajudaram a pedir humildemente por ajuda.","A LINGUAGEM DO CORAÇÃO, p. 238"
2025-07-18,pt-BR,GRATO PELO QUE TENHO,"Durante este processo de aprender mais sobre a humildade, o resultado mais profundo de todos foi a mudança em nossa atitude para com Deus.","Hoje minhas orações consistem principalmente em agradecer ao meu Poder Superior pela minha sobriedade e pela maravilha da abundância de Deus, mas preciso pedir também por ajuda e pelo poder de realizar Sua vontade para mim. Não preciso mais de Deus a cada minuto para me resgatar das situações em que me meto por não fazer a Sua vontade. Agora minha gratidão parece estar diretamente ligada à humildade. Enquanto eu tiver a humildade de ser grato pelo que tenho, Deus continua a prover para mim.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 75"
2025-07-19,pt-BR,FALSO ORGULHO,"Muitos de nós que nos considerávamos religiosos despertamos para as limitações dessa atitude. Recusando-nos a colocar Deus em primeiro lugar, nos privamos de Sua ajuda.","Muitas noções falsas operam no falso orgulho. A necessidade de direção para viver uma vida decente é satisfeita pela esperança experimentada na Irmandade de A.A. Aqueles que trilharam o caminho por anos – um dia de cada vez – dizem que uma vida centrada em Deus tem possibilidades ilimitadas para o crescimento pessoal. Sendo assim, muita esperança é transmitida pelos veteranos de A.A.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 75"
2025-07-20,pt-BR,IMPERFEIÇÕES REMOVIDAS,"Mas agora as palavras 'De mim mesmo, nada sou, o Pai é quem faz as obras' começaram a ter uma promessa e um significado brilhantes.","Quando ponho o Sétimo Passo em ação, devo lembrar que não há lacunas a preencher. Não diz: 'Humildemente pedimos a Ele que (preencha a lacuna) remova nossas imperfeições.' Por anos, eu preenchia a lacuna imaginária com 'Ajude-me!', 'Dê-me a coragem para' e 'Dê-me a força', etc. O Passo diz simplesmente que Deus removerá minhas imperfeições. O único trabalho que devo fazer é 'pedir humildemente', o que para mim significa pedir com o conhecimento de que, por mim mesmo, nada sou, o Pai interior 'é quem faz as obras'.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 75"
2025-07-21,pt-BR,UM PRESENTE INESTIMÁVEL,"A esta altura, com toda a probabilidade, já obtivemos alguma medida de libertação de nossas desvantagens mais devastadoras. Desfrutamos de momentos em que há algo como uma verdadeira paz de espírito. Para aqueles de nós que até então só conheciam excitação, depressão ou ansiedade — em outras palavras, para todos nós — esta paz recém-descoberta é um presente inestimável.","Estou aprendendo a 'deixar ir e deixar com Deus', a ter uma mente aberta e um coração disposto a receber a graça de Deus em todos os meus assuntos; desta forma, posso experimentar a paz e a liberdade que vêm como resultado da rendição. Foi provado que um ato de rendição, originado no desespero e na derrota, pode se transformar em um ato contínuo de fé, e que fé significa liberdade e vitória.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 74"
2025-07-22,pt-BR,O BOM E O MAU,"Meu Criador, agora estou disposto a que Tu tenhas tudo de mim, o bom e o mau.","A alegria da vida está em dar. Ser liberto das minhas imperfeições, para que eu possa mais livremente estar a serviço, permite que a humildade cresça em mim. Minhas imperfeições podem ser humildemente colocadas aos cuidados amorosos de Deus e serem removidas. A essência do Sétimo Passo é a humildade, e que melhor maneira de buscar a humildade do que entregando todo o meu ser - bom e mau - a Deus, para que Ele possa remover o mau e me devolver o bom.","ALCOÓLICOS ANÔNIMOS, p. 76"
2025-07-23,pt-BR,EU PEÇO A DEUS PARA DECIDIR,Rogo que Tu agora removas de mim cada um dos defeitos de caráter que impedem a minha utilidade para Ti e para meus companheiros.,"Tendo admitido minha impotência e tomado a decisão de entregar minha vontade e minha vida aos cuidados de Deus, como O concebo, não sou eu quem decide quais defeitos são removidos, ou a ordem em que são removidos, ou o prazo em que são removidos. Peço a Deus que decida quais defeitos atrapalham minha utilidade para Ele e para os outros, e então, humildemente, peço a Ele que os remova.","ALCOÓLICOS ANÔNIMOS, p. 76"
2025-07-24,pt-BR,AJUDANDO OS OUTROS,"Nossas próprias vidas, como ex-bebedores-problema, dependem de nosso pensamento constante nos outros e em como podemos ajudar a suprir suas necessidades.","O egocentrismo era o meu problema. Durante toda a minha vida, as pessoas faziam coisas por mim e eu não só esperava isso, como também era ingrato e ressentido por não fazerem mais. Por que eu deveria ajudar os outros, quando eles deveriam me ajudar? Se os outros tinham problemas, não os mereciam? Eu estava cheio de autopiedade, raiva e ressentimento. Então aprendi que, ajudando os outros, sem pensar em retorno, eu poderia superar essa obsessão com o egoísmo, e se eu entendesse a humildade, conheceria a paz e a serenidade. Não preciso mais beber.","ALCOÓLICOS ANÔNIMOS, p. 20"
2025-07-25,pt-BR,AQUELES QUE AINDA SOFREM,"Para nós, se negligenciarmos aqueles que ainda estão doentes, há um perigo incessante para nossas próprias vidas e sanidade.","Conheço o tormento de beber compulsivamente para acalmar meus nervos e meus medos. Conheço também a dor da sobriedade 'na marra'. Hoje, não me esqueço da pessoa desconhecida que sofre silenciosamente, retraída e se escondendo no alívio desesperado da bebida. Peço ao meu Poder Superior que me dê Sua orientação e a coragem de estar disposto a ser Seu instrumento para carregar dentro de mim compaixão e ações altruístas. Que o grupo continue a me dar a força para fazer com os outros o que não consigo fazer sozinho.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 151"
2025-07-26,pt-BR,O 'VALOR' DA SOBRIEDADE,"Todo grupo de A.A. deveria ser totalmente autossuficiente, recusando contribuições de fora.","Quando vou às compras, olho os preços e, se preciso do que vejo, compro e pago. Agora que devo estar em reabilitação, tenho que arrumar minha vida. Quando vou a uma reunião, pego um café com açúcar e leite, às vezes mais de um. Mas na hora da coleta, ou estou muito ocupado para tirar dinheiro da bolsa, ou não tenho o suficiente, mas estou lá porque preciso desta reunião. Ouvi alguém sugerir colocar o preço de uma cerveja na cesta, e pensei: isso é demais! Quase nunca dou um dólar. Como muitos outros, dependo dos membros mais generosos para financiar a Irmandade. Esqueço que é preciso dinheiro para alugar a sala de reuniões, comprar meu leite, açúcar e copos. Pagarei, sem hesitar, noventa centavos por um café num restaurante depois da reunião; sempre tenho dinheiro para isso. Então, quanto vale a minha sobriedade e a minha paz interior?","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 160"
2025-07-27,pt-BR,DANDO LIVREMENTE,Faremos todo sacrifício pessoal necessário para garantir a unidade de Alcoólicos Anônimos. Faremos isso porque aprendemos a amar a Deus e uns aos outros.,Ser autossuficiente através de minhas próprias contribuições nunca foi uma característica forte durante meus dias como alcoólico praticante. A doação de tempo ou dinheiro sempre exigia um preço.,"A.A. ATINGE A MAIORIDADE, p. 234"
2025-07-28,pt-BR,AQUELES QUE AINDA SOFREM,"Resistamos à orgulhosa suposição de que, como Deus nos permitiu ter sucesso em uma área, estamos destinados a ser um canal de graça salvadora para todos.","Os grupos de A.A. existem para ajudar os alcoólicos a alcançar a sobriedade. Grandes ou pequenos, firmemente estabelecidos ou novos em folha, de palestrante, discussão ou estudo, cada grupo tem apenas uma razão de ser: levar a mensagem ao alcoólico que ainda sofre. O grupo existe para que o alcoólico possa encontrar um novo modo de vida, uma vida abundante em felicidade, alegria e liberdade. Para se recuperar, a maioria dos alcoólicos precisa do apoio de um grupo de outros alcoólicos que compartilham sua experiência, força e esperança. Assim, minha sobriedade, e a sobrevivência do nosso programa, dependem da minha determinação de colocar as primeiras coisas em primeiro lugar.","A.A. ATINGE A MAIORIDADE, p. 232"
2025-07-29,pt-BR,PRESENTES ANÔNIMOS DE GENTILEZA,"Como alcoólicos ativos, estávamos sempre procurando por uma esmola de uma forma ou de outra.","O desafio da Sétima Tradição é um desafio pessoal, lembrando-me de compartilhar e doar de mim mesmo. Antes da sobriedade, a única coisa que eu apoiava era meu hábito de beber. Agora meus esforços são um sorriso, uma palavra gentil e bondade.","""AS DOZE TRADIÇÕES ILUSTRADAS,"" p. 14"
2025-07-30,pt-BR,DEVOLVENDO,... ele encontrou algo melhor que ouro. ... Ele pode não ver imediatamente que mal arranhou um veio ilimitado que só pagará dividendos se ele o minerar pelo resto da vida e insistir em doar todo o produto.,"Minha parte na Sétima Tradição significa muito mais do que apenas dar dinheiro para pagar o café. Significa ser aceito por mim mesmo por pertencer a um grupo. Pela primeira vez, posso ser responsável, porque tenho uma escolha. Posso aprender os princípios de resolver problemas em minha vida diária me envolvendo no 'negócio' de A.A. Sendo autossuficiente, posso devolver a A.A. o que A.A. me deu! Devolver a A.A. não apenas garante minha própria sobriedade, mas me permite comprar um seguro de que A.A. estará aqui para meus netos.","ALCOÓLICOS ANÔNIMOS, p. 129"
2025-07-31,pt-BR,UMA ORAÇÃO PARA TODAS AS ESTAÇÕES,"Concedei-nos, Senhor, a Serenidade para aceitar as coisas que não podemos modificar, Coragem para modificar as que podemos e Sabedoria para reconhecer a diferença.","O poder desta oração é avassalador, pois sua beleza simples é paralela à Irmandade de A.A. Há momentos em que fico preso ao recitá-la, mas se examino a seção que me perturba, encontro a resposta para o meu problema. A primeira vez que isso aconteceu, fiquei com medo, mas agora a uso como uma ferramenta valiosa. Aceitando a vida como ela é, ganho serenidade. Agindo, ganho coragem e agradeço a Deus pela capacidade de distinguir entre as situações em que posso trabalhar e aquelas que devo entregar. Tudo o que tenho agora é um presente de Deus: minha vida, minha utilidade, meu contentamento e este programa. A serenidade me permite continuar caminhando.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 125"
2025-08-01,pt-BR,VIVENDO-A,A vida espiritual não é uma teoria. Temos que vivê-la.,"Quando era novo no programa, não conseguia compreender viver o aspecto espiritual do programa, mas agora que estou sóbrio, não consigo compreender viver sem ele. Espiritualidade era o que eu estava buscando. Deus, como O concebo, me deu respostas para os porquês que me mantiveram bebendo por vinte anos. Vivendo uma vida espiritual, pedindo ajuda a Deus, aprendi a amar, cuidar e sentir compaixão por todos os meus semelhantes, e a sentir alegria em um mundo onde, antes, eu só sentia medo.","ALCOÓLICOS ANÔNIMOS, p. 83"
2025-08-02,pt-BR,NÓS NOS TORNAMOS DISPOSTOS...,"No momento, estamos tentando colocar nossas vidas em ordem. Mas isso não é um fim em si mesmo.","Com que facilidade posso me desviar ao abordar o Oitavo Passo! Desejo ser livre, de alguma forma transformado pelo meu trabalho no Sexto e Sétimo Passos. Agora, mais do que nunca, estou vulnerável ao meu próprio interesse e agenda oculta. Tenho o cuidado de lembrar que a autossatisfação, que às vezes vem através do perdão verbal daqueles a quem prejudiquei, não é meu verdadeiro objetivo. Torno-me disposto a fazer reparações, sabendo que através deste processo sou reparado e tornado apto para seguir em frente, para conhecer e desejar a vontade de Deus para mim.","ALCOÓLICOS ANÔNIMOS, p. 77"
2025-08-03,pt-BR,... PARA SERVIR,Nosso verdadeiro propósito é nos prepararmos para ser de máxima utilidade a Deus e às pessoas ao nosso redor.,É claro que o plano de Deus para mim se expressa através do amor. Deus me amou o suficiente para me tirar de becos e prisões para que eu pudesse ser um participante útil em Seu mundo. Minha resposta é amar todos os Seus filhos através do serviço e do exemplo. Peço a Deus que me ajude a imitar Seu amor por mim através do meu amor pelos outros.,"ALCOÓLICOS ANÔNIMOS, p. 77"
2025-08-04,pt-BR,SEMENTES DE FÉ,"A fé, com certeza, é necessária, mas a fé sozinha de nada adianta. Podemos ter fé e, ainda assim, manter Deus fora de nossas vidas.","Quando criança, questionava constantemente a existência de Deus. Para um 'pensador científico' como eu, nenhuma resposta resistia a uma dissecação completa, até que uma mulher muito paciente finalmente me disse: 'Você precisa ter fé.' Com essa simples afirmação, as sementes da minha recuperação foram semeadas!","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 34"
2025-08-05,pt-BR,OUVINDO PROFUNDAMENTE,Com que persistência reivindicamos o direito de decidir sozinhos o que pensaremos e como agiremos.,"Se eu aceitar e agir de acordo com o conselho daqueles que fizeram o programa funcionar para si mesmos, tenho a chance de superar os limites do passado. Alguns problemas se reduzirão a nada, enquanto outros podem exigir uma ação paciente e bem pensada. Ouvir profundamente quando os outros compartilham pode desenvolver a intuição para lidar com problemas que surgem inesperadamente. Geralmente é melhor para mim evitar ações impetuosas. Participar de uma reunião ou ligar para um companheiro de A.A. geralmente reduz a tensão o suficiente para trazer alívio a um sofredor desesperado como eu. Compartilhar problemas em reuniões com outros alcoólicos com quem me identifico, ou em particular com meu padrinho, pode mudar aspectos das posições em que me encontro. Os defeitos de caráter são identificados e começo a ver como eles trabalham contra mim. Quando coloco minha fé no poder espiritual do programa, quando confio nos outros para me ensinarem o que preciso fazer para ter uma vida melhor, descubro que posso confiar em mim mesmo para fazer o que é necessário.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 37"
2025-08-06,pt-BR,IMPULSIONADO,"Impulsionados por cem formas de medo, autoengano, egocentrismo e autopiedade, pisamos nos calos de nossos companheiros e eles retaliam.",Meu egoísmo era a força motriz por trás do meu beber. Eu bebia para celebrar o sucesso e bebia para afogar minhas tristezas. A humildade é a resposta. Aprendo a entregar minha vontade e minha vida aos cuidados de Deus. Meu padrinho me diz que o serviço me mantém sóbrio. Hoje me pergunto: Busquei o conhecimento da vontade de Deus para mim? Fiz serviço pelo meu grupo de A.A.?,"ALCOÓLICOS ANÔNIMOS, p. 62"
2025-08-07,pt-BR,UM 'PROJETO DE VIDA',"Nós, por nossa vez, buscamos a mesma fuga com todo o desespero de homens que se afogam. O que parecia a princípio uma frágil cana, provou ser a mão amorosa и poderosa de Deus. Uma nova vida nos foi dada ou, se preferir, 'um projeto de vida' que realmente funciona.","Tento todos os dias elevar meu coração e minhas mãos em agradecimento a Deus por me mostrar um 'projeto de vida' que realmente funciona através de nossa bela Irmandade. Mas o que, exatamente, é este 'projeto de vida' que 'realmente funciona'? Para mim, é a prática dos Doze Passos da melhor forma que posso, a consciência contínua de um Deus que me ama incondicionalmente, e a esperança de que, em cada novo dia, haja um propósito para minha existência. Sou verdadeiramente, verdadeiramente abençoado na Irmandade.","ALCOÓLICOS ANÔNIMOS, p. 28"
2025-08-08,pt-BR,FIZEMOS UMA LISTA...,"Fizemos uma lista de todas as pessoas a quem tínhamos prejudicado, ...","Quando abordei o Oitavo Passo, me perguntei como poderia listar todas as coisas que fiz a outras pessoas, já que havia tantas pessoas, e algumas delas não estavam mais vivas. Alguns dos danos que infligi não foram graves, mas realmente me incomodavam. O principal a ver neste Passo era tornar-se disposto a fazer o que fosse preciso para fazer essas reparações da melhor maneira possível naquele momento específico. Onde há vontade, há um caminho, então se eu quero me sentir melhor, preciso descarregar os sentimentos de culpa que tenho. Uma mente pacífica não tem espaço para sentimentos de culpa. Com a ajuda do meu Poder Superior, se for honesto comigo mesmo, posso limpar minha mente desses sentimentos.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 77"
2025-08-09,pt-BR,...DE TODAS AS PESSOAS A QUEM PREJUDICAMOS,... e nos dispusemos a reparar os danos a todos eles.,"Uma das palavras-chave no Oitavo Passo é a palavra todos. Não sou livre para selecionar alguns nomes para a lista e desconsiderar outros. É uma lista de todas as pessoas a quem prejudiquei. Posso ver imediatamente que este Passo implica perdão, porque se não estou disposto a perdoar alguém, há pouca chance de colocar seu nome na lista. Antes de colocar o primeiro nome na minha lista, fiz uma pequena oração: 'Perdoo qualquer um e todos que já me prejudicaram em qualquer momento e sob quaisquer circunstâncias.'","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 77"
2025-08-10,pt-BR,REDROBRANDO NOSSOS ESFORÇOS,"Até certo ponto, ele já fez isso ao fazer o inventário moral, mas agora chegou a hora em que ele deve redobrar seus esforços para ver quantas pessoas ele prejudicou, e de que maneiras.","À medida que continuo a crescer em sobriedade, torno-me mais consciente de mim mesmo como uma pessoa de valor. No processo, sou mais capaz de ver os outros como pessoas, e com isso vem a percepção de que essas foram as pessoas que eu prejudiquei nos meus dias de bebedeira. Eu não apenas menti, menti sobre o Tom. Eu não apenas traí, traí o Joe. O que eram atos aparentemente impessoais, eram na verdade afrontas pessoais, porque eram pessoas — pessoas de valor — que eu havia prejudicado. Preciso fazer algo sobre as pessoas que prejudiquei para que possa desfrutar de uma sobriedade pacífica.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 77"
2025-08-11,pt-BR,REMOVENDO 'O VIDRO MOÍDO',"O inventário moral é um exame frio dos danos que nos ocorreram durante a vida e um esforço sincero para olhá-los em uma perspectiva verdadeira. Isso tem o efeito de tirar o vidro moído de dentro de nós, a substância emocional que ainda corta e inibe.","Minha lista do Oitavo Passo costumava me arrastar para um redemoinho de ressentimento. Após quatro anos de sobriedade, fui bloqueado pela negação ligada a um relacionamento abusivo contínuo. A discussão entre medo e orgulho diminuiu à medida que as palavras do Passo se moveram da minha cabeça para o meu coração. Pela primeira vez em anos, abri minha caixa de tintas e derramei uma raiva honesta, uma explosão de vermelhos, pretos e amarelos. Ao olhar para o desenho, lágrimas de alegria e alívio escorreram pelo meu rosto. Na minha doença, eu havia desistido da minha arte, uma punição autoinfligida muito maior do que qualquer uma imposta de fora. Na minha recuperação, aprendi que a dor dos meus defeitos é a própria substância que Deus usa para limpar meu caráter e me libertar.","NA OPINIÃO DO BILL, p. 140"
2025-08-12,pt-BR,UMA OLHADA PARA TRÁS,"Primeiro, damos uma olhada para trás e tentamos descobrir onde erramos; em seguida, fazemos uma vigorosa tentativa de reparar o dano que causamos; ...","Como um viajante em uma nova e emocionante jornada de recuperação em A.A., experimentei uma paz de espírito recém-descoberta e o horizonte parecia claro e brilhante, em vez de obscuro e sombrio. Revisar minha vida para descobrir onde eu havia errado parecia uma tarefa tão árdua e perigosa. Foi doloroso parar e olhar para trás. Tive medo de tropeçar! Não poderia simplesmente apagar o passado da minha mente e viver no meu novo presente dourado? Percebi que aqueles no passado a quem eu havia prejudicado se interpunham entre mim e meu desejo de continuar meu movimento em direção à serenidade. Tive que pedir coragem para encarar aquelas pessoas da minha vida que ainda viviam na minha consciência, para reconhecer e lidar com a culpa que a presença delas produzia em mim. Tive que olhar para o dano que havia causado e me tornar disposto a fazer reparações. Só então minha jornada espiritual poderia ser retomada.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 77"
2025-08-13,pt-BR,UMA LIMPEZA GERAL,"... e terceiro, tendo assim limpado os destroços do passado, consideramos como, com nosso recém-descoberto conhecimento de nós mesmos, podemos desenvolver as melhores relações possíveis com cada ser humano que conhecemos.","Ao enfrentar o Oitavo Passo, tudo o que era necessário para a conclusão bem-sucedida dos sete Passos anteriores se uniu: coragem, honestidade, sinceridade, disposição e meticulosidade. Eu não conseguia reunir a força necessária para esta tarefa no início, e é por isso que este Passo diz 'Tornou-se disposto...'","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 77"
2025-08-14,pt-BR,REPARANDO O DANO,"Tentamos varrer os destroços que se acumularam de nosso esforço para viver por vontade própria e comandar o espetáculo. Se não temos a vontade de fazer isso, pedimos até que ela venha. Lembre-se que foi acordado no início que iríamos a qualquer extremo pela vitória sobre o álcool.","Fazer uma lista de pessoas que prejudiquei não foi algo particularmente difícil. Elas apareceram no meu inventário do Quarto Passo: pessoas por quem eu tinha ressentimentos, reais ou imaginários, e que eu havia prejudicado por atos de retaliação. Para que minha recuperação fosse completa, acreditei que não era importante que aqueles que me prejudicaram legitimamente fizessem reparações a mim. O que é importante no meu relacionamento com Deus é que eu me apresente diante d'Ele, sabendo que fiz o que pude para reparar o dano que causei.","ALCOÓLICOS ANÔNIMOS, p. 76"
2025-08-15,pt-BR,NÃO PREJUDICAMOS NINGUÉM?,"Alguns de nós, porém, tropeçaram em um obstáculo bem diferente. Apegamo-nos à alegação de que, quando bebíamos, nunca prejudicamos ninguém além de nós mesmos.","Este Passo parecia tão simples. Identifiquei várias pessoas que eu havia prejudicado, mas elas não estavam mais disponíveis. Mesmo assim, eu estava inquieto com o Passo e evitava conversas sobre ele. Com o tempo, aprendi a investigar aqueles Passos e áreas da minha vida que me deixavam desconfortável. Minha busca revelou meus pais, que haviam sido profundamente magoados pelo meu isolamento deles; meu empregador, que se preocupava com minhas ausências, meus lapsos de memória, meu temperamento; e os amigos que eu havia evitado, sem explicação. Ao encarar a realidade do dano que causei, o Oitavo Passo ganhou um novo significado. Não me sinto mais desconfortável e me sinto limpo e leve.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 79"
2025-08-16,pt-BR,EU TINHA DESISTIDO,"Podemos nos perguntar em seguida o que queremos dizer quando afirmamos ter 'prejudicado' outras pessoas. Que tipos de 'danos' as pessoas causam umas às outras, afinal? Para definir a palavra 'dano' de forma prática, poderíamos chamá-la de resultado de instintos em colisão, que causam danos físicos, mentais, emocionais ou espirituais às pessoas.","Eu participava de reuniões do Oitavo Passo, sempre pensando: 'Eu realmente não prejudiquei muitas pessoas, principalmente a mim mesmo.' Mas chegou a hora em que escrevi minha lista e ela não era tão curta quanto eu pensava. Ou eu gostava de você, não gostava de você, ou precisava de algo de você — era simples assim. As pessoas não tinham feito o que eu queria que fizessem e os relacionamentos íntimos estavam fora de controle por causa das exigências irracionais dos meus parceiros. Eram esses 'pecados de omissão'? Por causa da minha bebida, eu tinha 'desistido' — nunca mandando cartões, retornando ligações, estando presente para outras pessoas ou participando de suas vidas. Que graça tem sido olhar para esses relacionamentos, fazer meus inventários em silêncio, sozinho com o Deus da minha compreensão, e seguir em frente diariamente, com a disposição de ser honesto e direto em meus relacionamentos.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 80"
2025-08-17,pt-BR,CORRIGINDO O DANO,"Em muitos casos, descobriremos que, embora o dano causado a outros não tenha sido grande, o dano emocional que causamos a nós mesmos foi.","Você já pensou que o dano que causou a um colega de trabalho, ou talvez a um membro da família, foi tão pequeno que realmente não merecia um pedido de desculpas porque eles provavelmente nem se lembrariam? Se essa pessoa, e o mal que lhe foi feito, continua vindo à mente, repetidamente, causando um sentimento de inquietação ou talvez de culpa, então eu coloco o nome dessa pessoa no topo da minha 'lista de reparações', e me disponho a fazer um pedido de desculpas sincero, sabendo que me sentirei calmo e relaxado em relação a essa pessoa assim que esta parte muito importante da minha recuperação for concluída.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 79"
2025-08-18,pt-BR,FICANDO BEM,"Conflitos emocionais muito profundos, às vezes completamente esquecidos e danosos, persistem abaixo do nível da consciência.","Somente através de uma ação positiva posso remover os resquícios de culpa e vergonha trazidos pelo álcool. Ao longo das minhas desventuras quando bebia, meus amigos diziam: 'Por que você está fazendo isso? Você só está se machucando.' Mal sabia eu como essas palavras eram verdadeiras. Embora eu tenha prejudicado outros, parte do meu comportamento causou feridas graves à minha alma. O Oitavo Passo me proporciona uma maneira de me perdoar. Eu alivio muito do dano oculto quando faço minha lista daqueles que prejudiquei. Ao fazer reparações, eu me liberto de fardos, contribuindo assim para a minha cura.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, pp. 79-80"
2025-08-19,pt-BR,UM QUADRO DE REFERÊNCIA,"Consultando novamente nossa lista [inventário]. Deixando de lado os erros que os outros cometeram, procuramos resolutamente por nossos próprios erros. Onde fomos egoístas, desonestos, egocêntricos e medrosos?","Há uma liberdade maravilhosa em não precisar de aprovação constante dos colegas de trabalho ou das pessoas que amo. Gostaria de ter conhecido este Passo antes, porque uma vez que desenvolvi um quadro de referência, me senti capaz de fazer a próxima coisa certa, sabendo que a ação se encaixava na situação e que era a coisa certa a fazer.","ALCOÓLICOS ANÔNIMOS, p. 67"
2025-08-20,pt-BR,RUMO À LIBERDADE EMOCIONAL,"Como as relações defeituosas com outros seres humanos quase sempre foram a causa imediata de nossas aflições, incluindo nosso alcoolismo, nenhum campo de investigação poderia render recompensas mais satisfatórias e valiosas do que este.","Disposição é uma coisa peculiar para mim, pois, ao longo do tempo, parece vir, primeiro com a consciência, mas depois com um sentimento de desconforto, fazendo-me querer tomar alguma atitude. Ao refletir sobre o Oitavo Passo, minha disposição para fazer reparações aos outros veio como um desejo de perdão, dos outros e de mim mesmo. Senti perdão pelos outros depois que me tornei consciente da minha parte nas dificuldades dos relacionamentos. Eu queria sentir a paz e a serenidade descritas nas Promessas. Ao trabalhar os primeiros sete Passos, tornei-me consciente de quem eu havia prejudicado e de que eu tinha sido meu pior inimigo. Para restaurar meus relacionamentos com meus semelhantes, eu sabia que teria que mudar. Eu queria aprender a viver em harmonia comigo mesmo e com os outros para que também pudesse viver em liberdade emocional. O começo do fim do meu isolamento — dos meus semelhantes e de Deus — veio quando escrevi minha lista do Oitavo Passo.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 80"
